,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
19,156.79162540435792,17.947227861349486,25.617459726333617,2.2640829968736553,10,3,1,poly,1e-05,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7881185631750817,0.7931641115858256,0.7884615384615384,0.7874481197333669,0.7955203221341387,0.7905415598129432,0.003206633168220439,24,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
20,203.35029640197754,31.446658203634566,31.888929557800292,3.863161866384782,10,3,1,rbf,0.001,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.7893745290128108,0.7946720281477758,0.7899698340874811,0.7871965790466608,0.7969044922612306,0.7916226680746216,0.003592896639804788,1,0.9997485225700994,0.9995914005531807,0.9996857124897857,0.9997800333092417,0.9996543814999843,0.9996920100844584,6.711124642959566e-05
21,206.92778401374818,37.87196307058223,28.139367628097535,4.8968601977916455,10,3,1,rbf,1e-05,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.7893745290128108,0.7946720281477758,0.7899698340874811,0.7871965790466608,0.7969044922612306,0.7916226680746216,0.003592896639804788,1,0.9997485225700994,0.9995914005531807,0.9996857124897857,0.9997800333092417,0.9996543814999843,0.9996920100844584,6.711124642959566e-05
22,67.89178676605225,13.095223728443036,20.057331085205078,3.1255485873141082,10,3,1,sigmoid,0.001,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.7121326299924642,0.7197788389042473,0.7165661136249372,0.7137466985284869,0.720649301623254,0.7165736410720571,0.003304555062437161,55,0.7068716207720357,0.704362584862962,0.7047268841536237,0.7057474153913836,0.7036792660319854,0.7050775542423982,0.0011186375030149463
23,72.62543029785157,13.813968341935453,19.639539766311646,1.4583728315035454,10,3,1,sigmoid,1e-05,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.7103742778196434,0.7190248806232722,0.7156862745098039,0.7132436171550748,0.7217818044545111,0.7160205159149193,0.0040476614075811435,58,0.7063057965547592,0.703891123962786,0.7048525991577095,0.7059988058951073,0.7035221667137964,0.7049140984568317,0.0011046399213278013
24,233.77980389595032,28.63318847903787,27.236807298660278,3.4294276574567824,10,5,1,poly,0.001,"{'C': 10, 'degree': 5, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7823411203215273,0.7896456396079417,0.7825540472599296,0.7815369135957742,0.7904869762174406,0.7853120128727309,0.0039045650646959,31,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
25,252.19931168556212,25.364570042305896,28.420486450195312,2.945409018535074,10,5,1,poly,1e-05,"{'C': 10, 'degree': 5, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7823411203215273,0.7897712993214375,0.7825540472599296,0.7815369135957742,0.7904869762174406,0.7853371549253281,0.003932692221289046,27,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
26,191.74932494163514,24.839795030612184,27.90893096923828,4.7626508019115,10,5,1,rbf,0.001,"{'C': 10, 'degree': 5, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.7893745290128108,0.7946720281477758,0.7899698340874811,0.7871965790466608,0.7969044922612306,0.7916226680746216,0.003592896639804788,1,0.9997485225700994,0.9995914005531807,0.9996857124897857,0.9997800333092417,0.9996543814999843,0.9996920100844584,6.711124642959566e-05
27,223.2351122379303,19.04002398878535,31.896813917160035,3.7874622898333996,10,5,1,rbf,1e-05,"{'C': 10, 'degree': 5, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.7893745290128108,0.7946720281477758,0.7899698340874811,0.7871965790466608,0.7969044922612306,0.7916226680746216,0.003592896639804788,1,0.9997485225700994,0.9995914005531807,0.9996857124897857,0.9997800333092417,0.9996543814999843,0.9996920100844584,6.711124642959566e-05
28,68.66826095581055,12.974949406505601,19.96155948638916,2.9661263352399123,10,5,1,sigmoid,0.001,"{'C': 10, 'degree': 5, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.7121326299924642,0.7197788389042473,0.7165661136249372,0.7137466985284869,0.720649301623254,0.7165736410720571,0.003304555062437161,55,0.7068716207720357,0.704362584862962,0.7047268841536237,0.7057474153913836,0.7036792660319854,0.7050775542423982,0.0011186375030149463
29,75.69635877609252,12.9741528168315,21.272358322143553,2.9961683851020045,10,5,1,sigmoid,1e-05,"{'C': 10, 'degree': 5, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.7103742778196434,0.7190248806232722,0.7156862745098039,0.7132436171550748,0.7217818044545111,0.7160205159149193,0.0040476614075811435,58,0.7063057965547592,0.703891123962786,0.7048525991577095,0.7059988058951073,0.7035221667137964,0.7049140984568317,0.0011046399213278013
30,430.63202867507937,71.15662099459097,29.68974814414978,3.1658511598970454,10,8,1,poly,0.001,"{'C': 10, 'degree': 8, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7288369756342628,0.7387534556421211,0.7300150829562594,0.7312287762545592,0.7366301749087706,0.7330919696284005,0.0038892619081649766,47,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
31,472.83759965896604,61.14306864162307,30.219470167160033,3.937987943432528,10,8,1,poly,1e-05,"{'C': 10, 'degree': 8, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7288369756342628,0.7387534556421211,0.7300150829562594,0.7312287762545592,0.7366301749087706,0.7330919696284005,0.0038892619081649766,47,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
32,202.69515767097474,33.15282069956587,27.521568536758423,4.3273711193466715,10,8,1,rbf,0.001,"{'C': 10, 'degree': 8, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.7893745290128108,0.7946720281477758,0.7899698340874811,0.7871965790466608,0.7969044922612306,0.7916226680746216,0.003592896639804788,1,0.9997485225700994,0.9995914005531807,0.9996857124897857,0.9997800333092417,0.9996543814999843,0.9996920100844584,6.711124642959566e-05
33,225.1584891796112,32.37735076958549,31.69640793800354,3.772824403833462,10,8,1,rbf,1e-05,"{'C': 10, 'degree': 8, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.7893745290128108,0.7946720281477758,0.7899698340874811,0.7871965790466608,0.7969044922612306,0.7916226680746216,0.003592896639804788,1,0.9997485225700994,0.9995914005531807,0.9996857124897857,0.9997800333092417,0.9996543814999843,0.9996920100844584,6.711124642959566e-05
34,70.66929669380188,14.05956271631798,21.097278451919557,3.067985121690091,10,8,1,sigmoid,0.001,"{'C': 10, 'degree': 8, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.7121326299924642,0.7197788389042473,0.7165661136249372,0.7137466985284869,0.720649301623254,0.7165736410720571,0.003304555062437161,55,0.7068716207720357,0.704362584862962,0.7047268841536237,0.7057474153913836,0.7036792660319854,0.7050775542423982,0.0011186375030149463
35,74.22727427482604,10.71389964659359,19.72326240539551,2.8738699994977126,10,8,1,sigmoid,1e-05,"{'C': 10, 'degree': 8, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.7103742778196434,0.7190248806232722,0.7156862745098039,0.7132436171550748,0.7217818044545111,0.7160205159149193,0.0040476614075811435,58,0.7063057965547592,0.703891123962786,0.7048525991577095,0.7059988058951073,0.7035221667137964,0.7049140984568317,0.0011046399213278013
