,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_fit_intercept,param_multi_class,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,2.9278082847595215,0.6072030204091116,0.004057836532592773,0.0008650914163714977,5,,True,multinomial,sag,0.0001,"{'C': 5, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7799547852298417,0.7853732093490827,0.7863247863247863,0.7799018991321847,0.7891028060903486,0.7841303364006638,0.003643763194170215,1,0.9047529234251226,0.9027219009303495,0.9012822930416745,0.9040002513905038,0.9008703302227669,0.9027255398020835,0.0015006632550060536
22,4.13494291305542,1.174670568308902,0.004519605636596679,0.0010954083598625993,5,,True,multinomial,sag,1e-05,"{'C': 5, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7799547852298417,0.7853732093490827,0.7863247863247863,0.7799018991321847,0.7891028060903486,0.7841303364006638,0.003643763194170215,1,0.9047529234251226,0.9027219009303495,0.9012822930416745,0.9040002513905038,0.9008703302227669,0.9027255398020835,0.0015006632550060536
23,4.8201268196105955,1.300992872774287,0.00410609245300293,0.0009585113216137618,5,,True,multinomial,sag,1e-06,"{'C': 5, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7799547852298417,0.7853732093490827,0.7863247863247863,0.7799018991321847,0.7891028060903486,0.7841303364006638,0.003643763194170215,1,0.9047529234251226,0.9027219009303495,0.9012822930416745,0.9040002513905038,0.9008703302227669,0.9027255398020835,0.0015006632550060536
24,8.9051833152771,1.3703676330078365,0.004576349258422851,0.0011908145783591617,10,balanced,True,multinomial,sag,0.0001,"{'C': 10, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7511931675458428,0.7534556421211359,0.7566616390145802,0.7526097346245755,0.7580218950547376,0.7543872881782069,0.002553781808596419,16,0.8979944674965422,0.8942670354538597,0.8961279778741593,0.8982496936178236,0.8953090143588777,0.8963896377602525,0.0015347273150926612
25,9.62623929977417,2.514183046164845,0.004534482955932617,0.0011334985743750557,10,balanced,True,multinomial,sag,1e-05,"{'C': 10, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7432805827681487,0.7534556421211359,0.7541478129713424,0.7516035718777512,0.7563860576318108,0.7517725147081008,0.0045154748298167745,18,0.8938136552244436,0.8944870505406085,0.8951851153435163,0.8975897935455488,0.891789989631445,0.8945731208571125,0.0018870541553659866
26,9.60907597541809,2.4899800631411355,0.004517126083374024,0.0011046736859013457,10,balanced,True,multinomial,sag,1e-06,"{'C': 10, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7469228836975634,0.7555918572505654,0.7572900955253896,0.7479562319205132,0.7582735623505725,0.7532056117061396,0.004797752509843478,17,0.8955739972337483,0.8983844606487302,0.8954679741027092,0.8945416836878987,0.8949948157224997,0.8957925862791172,0.0013470086961417586
27,4.064478492736816,1.0428835474801388,0.004542303085327148,0.0011413653485480618,10,,True,multinomial,sag,0.0001,"{'C': 10, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7741773423762873,0.7812264388037196,0.7812971342383107,0.7752483964281223,0.7857052975965774,0.7795293407753809,0.004268476326401987,4,0.9279831510121966,0.9267349761126478,0.9252938588220504,0.9275052634886717,0.9250950450875043,0.9265224589046142,0.0011568628454108542
28,5.094203186035156,1.2844534012018098,0.004884195327758789,0.0010671257583196659,10,,True,multinomial,sag,1e-05,"{'C': 10, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7741773423762873,0.7812264388037196,0.7812971342383107,0.7752483964281223,0.7857052975965774,0.7795293407753809,0.004268476326401987,4,0.9279831510121966,0.9267349761126478,0.9252938588220504,0.9275052634886717,0.9250636252238665,0.9265161749318865,0.001164658428613451
29,6.316547155380249,1.63235278367092,0.00453481674194336,0.0011263436777552934,10,,True,multinomial,sag,1e-06,"{'C': 10, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7741773423762873,0.7812264388037196,0.7812971342383107,0.7752483964281223,0.7857052975965774,0.7795293407753809,0.004268476326401987,4,0.9279831510121966,0.9267349761126478,0.9252938588220504,0.9275052634886717,0.9250636252238665,0.9265161749318865,0.001164658428613451
30,9.647069263458253,2.455493498323285,0.0045567512512207035,0.0011291204328525806,50,balanced,True,multinomial,sag,0.0001,"{'C': 50, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7310977141421753,0.7444081427494346,0.7404474610356964,0.737265752735505,0.7482068705171763,0.7402825966711922,0.0058876502844152434,23,0.9349616496919402,0.9363842092029168,0.9350682003897165,0.9384407504006537,0.933452728815157,0.9356615077000768,0.0016713471458356366
31,9.63039197921753,2.4570557057714937,0.004550027847290039,0.0011000481051784148,50,balanced,True,multinomial,sag,1e-05,"{'C': 50, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7303441346395378,0.7427745664739884,0.7409502262443439,0.7353791975852094,0.7488360387567635,0.7396540453562629,0.006335088376053389,24,0.9359361247328052,0.9365099321096304,0.9345339116223521,0.9370266788172077,0.9331071103151413,0.9354227515194273,0.001426206648288623
32,9.486900091171265,2.3337979722611837,0.00452423095703125,0.0011579498469456476,50,balanced,True,multinomial,sag,1e-06,"{'C': 50, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7359959809093193,0.7434028650414677,0.7395676219205631,0.7343730348383851,0.7513527117151126,0.7409362900387187,0.006063660795551577,22,0.9345529988683515,0.9358813175760624,0.9364824941856811,0.9351726738522452,0.935557859678889,0.9355294688322457,0.0006501779988787966
33,9.592180347442627,2.341561617200332,0.004500007629394532,0.0011132775412059062,50,,True,multinomial,sag,0.0001,"{'C': 50, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7532027128862095,0.7625031414928374,0.7593011563599799,0.7547478304615771,0.7699760916068957,0.7599436818021823,0.005999711524740584,11,0.9591349176411417,0.9595800854915766,0.9593311961782639,0.9610030481098577,0.9570490464071386,0.9592196587655957,0.001268192780401595
34,8.628931903839112,2.156053180992174,0.004080772399902344,0.0009397714862062934,50,,True,multinomial,sag,1e-05,"{'C': 50, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7532027128862095,0.7626288012063333,0.7593011563599799,0.7547478304615771,0.7701019252548131,0.7599939659073767,0.006052561758337433,10,0.9591349176411417,0.9595486547648981,0.9593311961782639,0.9610030481098577,0.9570490464071386,0.9592133726202601,0.0012664673707564243
35,8.993176794052124,1.9194613147198536,0.003941679000854492,0.000930542535349621,50,,True,multinomial,sag,1e-06,"{'C': 50, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7532027128862095,0.7625031414928374,0.7593011563599799,0.7546220601182241,0.7701019252548131,0.7599436818021823,0.006063712040181755,11,0.9591349176411417,0.9595486547648981,0.9593311961782639,0.9610030481098577,0.9570176265435008,0.9592070886475325,0.001277223037780521
